Unnamed: 0,source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write,task_type
22147.0,lotaru,n2,eager,fastqc,35392.0,379363328.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22148.0,lotaru,n2,eager,fastqc,13362.0,364695552.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22149.0,lotaru,n2,eager,fastqc,7415.0,387862528.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22150.0,lotaru,n2,eager,fastqc,4336.0,309301248.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22151.0,lotaru,n2,eager,fastqc,6340.0,358178816.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22152.0,lotaru,n2,eager,fastqc,20486.0,347783168.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22153.0,lotaru,n2,eager,fastqc,60318.0,371945472.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22154.0,lotaru,n2,eager,fastqc,6562.0,338497536.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22155.0,lotaru,n2,eager,fastqc,5499.0,304992256.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22156.0,lotaru,n2,eager,adapter_removal,54122.0,124424192.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22157.0,lotaru,n2,eager,adapter_removal,410981.0,148131840.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22158.0,lotaru,n2,eager,adapter_removal,204091.0,130764800.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22159.0,lotaru,n2,eager,adapter_removal,6814.0,112459776.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22160.0,lotaru,n2,eager,adapter_removal,13019.0,121339904.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22161.0,lotaru,n2,eager,adapter_removal,25738.0,119275520.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22162.0,lotaru,n2,eager,adapter_removal,101458.0,122916864.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22163.0,lotaru,n2,eager,adapter_removal,3621.0,131891200.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22164.0,lotaru,n2,eager,adapter_removal,1855.0,80846848.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22165.0,lotaru,n2,eager,adapter_removal,1016.0,11964416.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22166.0,lotaru,n2,eager,adapter_removal,751.0,8998912.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22167.0,lotaru,n2,eager,fastqc_after_clipping,11744.0,345706496.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22168.0,lotaru,n2,eager,fastqc_after_clipping,53271.0,335491072.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22169.0,lotaru,n2,eager,fastqc_after_clipping,29218.0,317206528.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22170.0,lotaru,n2,eager,fastqc_after_clipping,4215.0,288641024.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22171.0,lotaru,n2,eager,fastqc_after_clipping,5208.0,293191680.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22172.0,lotaru,n2,eager,fastqc_after_clipping,6217.0,308314112.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22173.0,lotaru,n2,eager,fastqc_after_clipping,16246.0,352919552.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22174.0,lotaru,n2,eager,fastqc_after_clipping,4253.0,279588864.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22175.0,lotaru,n2,eager,fastqc_after_clipping,3337.0,276041728.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22176.0,lotaru,n2,eager,fastqc_after_clipping,3265.0,238915584.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22177.0,lotaru,n2,eager,fastqc_after_clipping,2213.0,220852224.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22178.0,lotaru,n2,eager,bwa,50532.0,2398121984.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22179.0,lotaru,n2,eager,bwa,22631.0,2299392000.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22180.0,lotaru,n2,eager,bwa,348141.0,3224924160.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22181.0,lotaru,n2,eager,bwa,173465.0,3050156032.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22182.0,lotaru,n2,eager,bwa,1371525.0,3698520064.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22183.0,lotaru,n2,eager,bwa,694719.0,3432493056.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22184.0,lotaru,n2,eager,bwa,13049.0,1849540608.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22185.0,lotaru,n2,eager,bwa,88343.0,3036622848.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22186.0,lotaru,n2,eager,bwa,6714.0,1404555264.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22187.0,lotaru,n2,eager,bwa,4443.0,967290880.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22188.0,lotaru,n2,eager,bwa,2952.0,960032768.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22189.0,lotaru,n2,eager,samtools_flagstat,316.0,4534272.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22190.0,lotaru,n2,eager,samtools_flagstat,205.0,4521984.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22191.0,lotaru,n2,eager,samtools_flagstat,5408.0,6418432.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22192.0,lotaru,n2,eager,samtools_flagstat,2695.0,4763648.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22193.0,lotaru,n2,eager,samtools_flagstat,77.0,6328320.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22194.0,lotaru,n2,eager,samtools_flagstat,714.0,6496256.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22195.0,lotaru,n2,eager,samtools_flagstat,348.0,6299648.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22196.0,lotaru,n2,eager,samtools_flagstat,1396.0,6365184.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22197.0,lotaru,n2,eager,samtools_flagstat,39.0,3149824.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22198.0,lotaru,n2,eager,samtools_flagstat,27.0,3133440.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22199.0,lotaru,n2,eager,samtools_flagstat,25.0,0.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22200.0,lotaru,n2,eager,samtools_filter,101.0,10797056.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22201.0,lotaru,n2,eager,samtools_filter,5742.0,10182656.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22202.0,lotaru,n2,eager,samtools_flagstat_after_filter,27.0,3072000.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22203.0,lotaru,n2,eager,markduplicates,4575.0,1295769600.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22204.0,lotaru,n2,eager,preseq,213.0,5148672.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22205.0,lotaru,n2,eager,samtools_filter,159.0,10055680.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22206.0,lotaru,n2,eager,damageprofiler,6410.0,192643072.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22207.0,lotaru,n2,eager,samtools_flagstat_after_filter,1577.0,6348800.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22208.0,lotaru,n2,eager,preseq,13518.0,7806976.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22209.0,lotaru,n2,eager,samtools_filter,1719.0,10166272.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22210.0,lotaru,n2,eager,samtools_flagstat_after_filter,41.0,3207168.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22211.0,lotaru,n2,eager,preseq,282.0,7569408.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22212.0,lotaru,n2,eager,samtools_filter,913.0,10424320.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22213.0,lotaru,n2,eager,samtools_flagstat_after_filter,418.0,4780032.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22214.0,lotaru,n2,eager,preseq,3417.0,7680000.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22215.0,lotaru,n2,eager,samtools_filter,40.0,3072000.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22216.0,lotaru,n2,eager,samtools_flagstat_after_filter,256.0,6467584.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22217.0,lotaru,n2,eager,samtools_filter,499.0,10215424.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22218.0,lotaru,n2,eager,preseq,2057.0,7520256.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22219.0,lotaru,n2,eager,samtools_filter,3392.0,10104832.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22220.0,lotaru,n2,eager,samtools_flagstat_after_filter,14.0,0.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22221.0,lotaru,n2,eager,preseq,25.0,0.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22222.0,lotaru,n2,eager,samtools_flagstat_after_filter,166.0,6475776.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22223.0,lotaru,n2,eager,preseq,803.0,7593984.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22224.0,lotaru,n2,eager,markduplicates,48657.0,2724237312.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22225.0,lotaru,n2,eager,samtools_filter,259.0,9924608.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22226.0,lotaru,n2,eager,preseq,7144.0,7786496.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22227.0,lotaru,n2,eager,samtools_filter,67.0,3223552.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22228.0,lotaru,n2,eager,samtools_flagstat_after_filter,698.0,6352896.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22229.0,lotaru,n2,eager,samtools_filter,57.0,3198976.0,,,4.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FILTER
22230.0,lotaru,n2,eager,markduplicates,4608.0,1310171136.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22231.0,lotaru,n2,eager,markduplicates,14902.0,1672683520.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22232.0,lotaru,n2,eager,samtools_flagstat_after_filter,91.0,6414336.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22233.0,lotaru,n2,eager,preseq,527.0,7516160.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22234.0,lotaru,n2,eager,preseq,130.0,7417856.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22235.0,lotaru,n2,eager,samtools_flagstat_after_filter,45.0,3129344.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22236.0,lotaru,n2,eager,samtools_flagstat_after_filter,15.0,0.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT_AFTER_FILTER
22237.0,lotaru,n2,eager,markduplicates,9445.0,1490386944.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22238.0,lotaru,n2,eager,preseq,60.0,3178496.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,PRESEQ
22239.0,lotaru,n2,eager,markduplicates,2925.0,742842368.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22240.0,lotaru,n2,eager,markduplicates,6664.0,1398898688.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22241.0,lotaru,n2,eager,markduplicates,23497.0,2086973440.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22242.0,lotaru,n2,eager,markduplicates,4502.0,1348202496.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22243.0,lotaru,n2,eager,markduplicates,3452.0,1267023872.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22244.0,lotaru,n2,eager,markduplicates,3267.0,464986112.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,MARKDUPLICATES
22245.0,lotaru,n2,eager,damageprofiler,9563.0,270249984.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22246.0,lotaru,n2,eager,damageprofiler,13975.0,668160000.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22247.0,lotaru,n2,eager,damageprofiler,19525.0,1221906432.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22248.0,lotaru,n2,eager,damageprofiler,3184.0,115257344.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22249.0,lotaru,n2,eager,damageprofiler,12348.0,431079424.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22250.0,lotaru,n2,eager,damageprofiler,8352.0,259751936.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22251.0,lotaru,n2,eager,damageprofiler,4550.0,178515968.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22252.0,lotaru,n2,eager,damageprofiler,3473.0,166584320.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22253.0,lotaru,n2,eager,damageprofiler,26259.0,1617674240.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22254.0,lotaru,n2,eager,damageprofiler,46466.0,1797894144.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,DAMAGEPROFILER
22255.0,lotaru,n2,eager,qualimap,8117.0,923119616.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22256.0,lotaru,n2,eager,qualimap,7271.0,949100544.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22257.0,lotaru,n2,eager,qualimap,7178.0,988180480.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22258.0,lotaru,n2,eager,qualimap,11641.0,907350016.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22259.0,lotaru,n2,eager,qualimap,9879.0,682926080.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22260.0,lotaru,n2,eager,qualimap,8577.0,954728448.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22261.0,lotaru,n2,eager,qualimap,7706.0,852246528.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22262.0,lotaru,n2,eager,qualimap,8687.0,766918656.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22263.0,lotaru,n2,eager,qualimap,7895.0,806350848.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22264.0,lotaru,n2,eager,qualimap,22970.0,1046495232.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22265.0,lotaru,n2,eager,qualimap,15275.0,966070272.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,QUALIMAP
22266.0,lotaru,n2,eager,genotyping_hc,1079719.0,5422981120.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22267.0,lotaru,n2,eager,genotyping_hc,563287.0,5371117568.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22268.0,lotaru,n2,eager,genotyping_hc,465074.0,5381017600.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22269.0,lotaru,n2,eager,genotyping_hc,419385.0,5372555264.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22270.0,lotaru,n2,eager,genotyping_hc,370382.0,5389082624.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22271.0,lotaru,n2,eager,genotyping_hc,750481.0,5373177856.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22272.0,lotaru,n2,eager,genotyping_hc,383495.0,5379432448.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22273.0,lotaru,n2,eager,genotyping_hc,369093.0,5373931520.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22274.0,lotaru,n2,eager,genotyping_hc,391824.0,5381816320.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22275.0,lotaru,n2,eager,genotyping_hc,2586578.0,5446979584.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22276.0,lotaru,n2,eager,genotyping_hc,1665238.0,5399207936.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,GENOTYPING_HC
22277.0,lotaru,n2,eager,bcftools_stats,3897.0,10309632.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22278.0,lotaru,n2,eager,bcftools_stats,2902.0,9740288.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22279.0,lotaru,n2,eager,bcftools_stats,2906.0,9678848.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22280.0,lotaru,n2,eager,bcftools_stats,2434.0,9883648.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22281.0,lotaru,n2,eager,bcftools_stats,2312.0,10010624.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22282.0,lotaru,n2,eager,bcftools_stats,3047.0,10002432.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22283.0,lotaru,n2,eager,bcftools_stats,2391.0,10088448.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22284.0,lotaru,n2,eager,bcftools_stats,2375.0,9940992.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22285.0,lotaru,n2,eager,bcftools_stats,2483.0,9846784.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22286.0,lotaru,n2,eager,bcftools_stats,6761.0,10387456.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22287.0,lotaru,n2,eager,bcftools_stats,4530.0,10682368.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,BCFTOOLS_STATS
22288.0,lotaru,n2,eager,fastqc,52866.0,374415360.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22289.0,lotaru,n2,eager,fastqc,31818.0,386465792.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22290.0,lotaru,n2,eager,fastqc,178387.0,377782272.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22291.0,lotaru,n2,eager,fastqc,96527.0,367751168.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22292.0,lotaru,n2,eager,fastqc,18319.0,368558080.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22293.0,lotaru,n2,eager,fastqc,298729.0,389660672.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22294.0,lotaru,n2,eager,fastqc,11553.0,365977600.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22295.0,lotaru,n2,eager,fastqc,9666.0,382619648.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22296.0,lotaru,n2,eager,fastqc,8430.0,390410240.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22297.0,lotaru,n2,eager,fastqc,6570.0,342396928.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22298.0,lotaru,n2,eager,fastqc,5318.0,332570624.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC
22299.0,lotaru,n2,eager,adapter_removal,623521.0,126545920.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22300.0,lotaru,n2,eager,adapter_removal,1252899.0,148094976.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22301.0,lotaru,n2,eager,adapter_removal,40513.0,120442880.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22302.0,lotaru,n2,eager,adapter_removal,77977.0,124030976.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22303.0,lotaru,n2,eager,adapter_removal,2686.0,119656448.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22304.0,lotaru,n2,eager,adapter_removal,19846.0,114466816.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22305.0,lotaru,n2,eager,adapter_removal,313775.0,131600384.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22306.0,lotaru,n2,eager,adapter_removal,10178.0,146968576.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22307.0,lotaru,n2,eager,adapter_removal,158348.0,133644288.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22308.0,lotaru,n2,eager,adapter_removal,1571.0,91512832.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22309.0,lotaru,n2,eager,adapter_removal,5147.0,119013376.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,ADAPTER_REMOVAL
22310.0,lotaru,n2,eager,fastqc_after_clipping,83061.0,362213376.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22311.0,lotaru,n2,eager,fastqc_after_clipping,152360.0,374865920.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22312.0,lotaru,n2,eager,fastqc_after_clipping,9320.0,310116352.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22313.0,lotaru,n2,eager,fastqc_after_clipping,13222.0,305250304.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22314.0,lotaru,n2,eager,fastqc_after_clipping,3260.0,268214272.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22315.0,lotaru,n2,eager,fastqc_after_clipping,6199.0,308084736.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22316.0,lotaru,n2,eager,fastqc_after_clipping,40228.0,317366272.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22317.0,lotaru,n2,eager,fastqc_after_clipping,4393.0,304750592.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22318.0,lotaru,n2,eager,fastqc_after_clipping,22201.0,326709248.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22319.0,lotaru,n2,eager,fastqc_after_clipping,3236.0,235773952.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22320.0,lotaru,n2,eager,fastqc_after_clipping,4193.0,292556800.0,,,2.0,,8.0,16.0,468.0,481.0,483.0,FASTQC_AFTER_CLIPPING
22321.0,lotaru,n2,eager,bwa,1139487.0,3655110656.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22322.0,lotaru,n2,eager,bwa,278111.0,3211497472.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22323.0,lotaru,n2,eager,bwa,10084.0,1617731584.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22324.0,lotaru,n2,eager,bwa,4424475.0,7866556416.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22325.0,lotaru,n2,eager,bwa,2191874.0,5640482816.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22326.0,lotaru,n2,eager,bwa,37269.0,2385498112.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22327.0,lotaru,n2,eager,bwa,71553.0,2694492160.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22328.0,lotaru,n2,eager,bwa,18608.0,2044162048.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22329.0,lotaru,n2,eager,bwa,5613.0,1317093376.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22330.0,lotaru,n2,eager,bwa,137286.0,2912497664.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22331.0,lotaru,n2,eager,bwa,555484.0,3494117376.0,,,8.0,,8.0,16.0,468.0,481.0,483.0,BWA
22332.0,lotaru,n2,eager,samtools_flagstat,16182.0,6557696.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22333.0,lotaru,n2,eager,samtools_flagstat,8093.0,6463488.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22334.0,lotaru,n2,eager,samtools_flagstat,4670.0,6553600.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
22335.0,lotaru,n2,eager,samtools_flagstat,1419.0,4710400.0,,,1.0,,8.0,16.0,468.0,481.0,483.0,SAMTOOLS_FLAGSTAT
