AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.3.521.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Sep-02-2026_01-30-25,
Profile Duration:,4000 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
835,1:44:24:392,   21.52,    0.45,    7.62,    0.05,    0.14,    7.57,    0.24
836,1:44:25:398,   21.00,    0.23,    7.49,    0.15,    0.11,    7.56,    0.08
837,1:44:26:406,   22.12,    0.66,    7.53,    0.05,    0.06,    7.58,    0.47
838,1:44:27:414,   22.80,    0.75,    7.40,    0.31,    0.22,    7.62,    0.79
839,1:44:28:419,   21.94,    0.38,    7.52,    0.37,    0.45,    7.58,    0.26
840,1:44:29:419,   20.96,    0.26,    7.55,    0.18,    0.67,    7.55,    0.08
841,1:44:30:426,   21.05,    0.29,    7.54,    0.06,    0.09,    7.55,    0.11
842,1:44:31:430,   23.49,    1.18,    7.60,    0.05,    0.10,    7.55,    0.79
843,1:44:32:437,   21.13,    0.30,    7.45,    0.56,    0.52,    7.46,    0.10
844,1:44:33:437,   20.94,    0.26,    7.56,    0.06,    0.21,    7.53,    0.08
845,1:44:34:439,   15.37,    0.15,    7.52,    0.07,    0.14,    7.50,    0.09
846,1:44:35:439,   15.61,    0.12,    8.76,    0.03,    0.06,    0.40,    0.06
847,1:44:36:440,   16.79,    0.39,    8.93,    0.06,    0.08,    0.28,    0.30
848,1:44:37:448,   17.38,    0.68,    8.92,    0.25,    0.17,    0.66,    0.41
849,1:44:38:451,   14.15,    0.26,    5.01,    0.29,    0.84,    3.99,    0.18
850,1:44:39:456,   13.61,    0.11,    0.34,    0.15,    0.25,    7.02,    0.05
851,1:44:40:463,   14.38,    0.15,    0.23,    0.04,    0.07,    7.10,    0.07
852,1:44:41:467,   13.55,    0.21,    3.98,    0.04,    0.11,    3.80,    0.13
853,1:44:42:474,    4.09,    0.40,    6.58,    0.07,    0.09,    0.43,    0.22
854,1:44:43:479,   24.55,    2.54,    0.62,    0.18,    0.21,    0.62,    2.13
855,1:44:44:486,   29.65,    1.44,    3.49,    1.91,    4.11,    5.40,    1.24
856,1:44:45:491,   30.04,    1.85,    7.67,    1.11,    4.47,    7.93,    1.55
857,1:44:46:495,   25.05,    1.69,    7.54,    1.31,    4.39,    7.79,    1.38
858,1:44:47:505,   16.59,    0.41,    7.56,    1.28,    1.42,    6.72,    0.32
859,1:44:48:510,   16.44,    0.33,    9.30,    0.25,    0.21,    0.80,    0.24
860,1:44:49:519,   15.79,    0.19,    9.35,    0.21,    0.25,    0.68,    0.10
861,1:44:50:528,   20.61,    0.51,    9.43,    0.11,    0.09,    0.44,    0.31
862,1:44:51:537,   22.82,    0.58,    8.65,    0.23,    0.16,    5.13,    0.46
863,1:44:52:541,   22.98,    0.67,    7.89,    0.34,    0.25,    7.91,    0.48
864,1:44:53:542,   22.78,    0.69,    7.85,    0.36,    0.26,    7.87,    0.43
865,1:44:54:548,   23.05,    0.68,    7.78,    0.35,    0.27,    7.73,    0.46
866,1:44:55:553,   23.18,    0.74,    7.69,    0.40,    0.59,    7.76,    0.46
867,1:44:56:557,   19.37,    0.47,    7.74,    0.37,    0.72,    7.75,    0.20
868,1:44:57:558,   21.75,    0.31,    8.49,    0.16,    0.19,    4.42,    0.18
869,1:44:58:567,   21.76,    0.43,    7.70,    0.10,    0.17,    7.74,    0.19
870,1:44:59:575,   22.24,    0.65,    7.79,    0.07,    0.14,    7.73,    0.45
871,1:45:0:575,   22.14,    0.30,    7.70,    0.31,    0.24,    7.82,    0.30
872,1:45:1:584,   21.50,    0.30,    7.65,    0.09,    0.33,    7.66,    0.14
873,1:45:2:594,   22.99,    0.86,    7.68,    0.08,    0.13,    7.68,    0.53
874,1:45:3:596,   21.49,    0.25,    7.70,    0.28,    0.47,    7.74,    0.09
875,1:45:4:606,   22.38,    0.62,    7.60,    0.07,    0.19,    7.63,    0.43
876,1:45:5:612,   22.56,    0.77,    7.67,    0.33,    0.31,    7.70,    0.43
877,1:45:6:614,   22.54,    0.47,    7.68,    0.34,    0.33,    7.65,    0.20
878,1:45:7:618,   27.54,    1.69,    7.73,    0.15,    1.14,    7.05,    0.99
879,1:45:8:619,   22.63,    0.60,    7.45,    0.33,    3.55,    7.47,    0.24
880,1:45:9:628,   18.27,    0.48,    7.33,    0.14,    1.26,    7.37,    0.35
881,1:45:10:636,   18.99,    0.22,    4.08,    0.28,    0.24,    7.85,    0.09
882,1:45:11:639,   21.30,    0.32,    5.28,    0.06,    0.09,    8.03,    0.18
883,1:45:12:647,   21.24,    0.28,    7.61,    0.07,    0.08,    7.54,    0.10
884,1:45:13:652,   22.07,    0.58,    7.64,    0.06,    0.07,    7.68,    0.39
885,1:45:14:656,   24.00,    1.11,    7.66,    0.17,    0.23,    7.48,    0.65
886,1:45:15:663,   22.92,    0.99,    7.54,    0.42,    0.95,    7.58,    0.54
887,1:45:16:672,   16.13,    0.23,    7.51,    0.40,    0.55,    7.48,    0.14
888,1:45:17:673,   19.18,    0.28,    8.90,    0.11,    0.16,    1.39,    0.09
889,1:45:18:681,   21.37,    0.27,    8.27,    0.05,    0.09,    4.86,    0.11
890,1:45:19:682,   22.33,    0.58,    7.71,    0.05,    0.17,    7.78,    0.38
891,1:45:20:689,   21.05,    0.24,    7.54,    0.34,    0.24,    7.63,    0.07
892,1:45:21:689,   21.22,    0.27,    7.68,    0.05,    0.06,    7.73,    0.10
893,1:45:22:693,   21.19,    0.28,    7.59,    0.05,    0.10,    7.64,    0.16
894,1:45:23:701,   21.21,    0.32,    7.57,    0.05,    0.05,    7.62,    0.14
895,1:45:24:703,   22.02,    0.54,    7.56,    0.06,    0.16,    7.70,    0.36
896,1:45:25:708,   22.25,    0.70,    7.55,    0.33,    0.23,    7.61,    0.45
897,1:45:26:716,   15.93,    0.19,    7.51,    0.33,    0.35,    7.57,    0.12
898,1:45:27:721,   22.26,    0.43,    8.93,    0.10,    0.11,    1.10,    0.22
899,1:45:28:729,   21.37,    0.28,    7.87,    0.15,    0.62,    7.26,    0.10
900,1:45:29:737,   22.61,    0.63,    7.66,    0.06,    0.21,    7.67,    0.47
901,1:45:30:736,   18.73,    0.73,    7.72,    0.40,    0.37,    7.72,    0.44
902,1:45:31:740,   21.41,    0.25,    3.52,    0.30,    0.43,    8.09,    0.14
903,1:45:32:743,   21.30,    0.29,    7.62,    0.07,    0.22,    7.66,    0.10
904,1:45:33:746,   21.24,    0.26,    7.62,    0.06,    0.09,    7.65,    0.12
905,1:45:34:746,   22.62,    0.78,    7.64,    0.07,    0.16,    7.67,    0.51
906,1:45:35:749,   20.80,    0.55,    7.58,    0.38,    0.29,    7.60,    0.33
907,1:45:36:755,   14.76,    0.34,    6.41,    0.26,    0.26,    7.66,    0.15
908,1:45:37:765,   14.52,    0.29,    0.55,    0.09,    0.15,    7.73,    0.09
909,1:45:38:773,   16.75,    0.29,    0.55,    0.08,    0.30,    6.90,    0.11
910,1:45:39:781,   15.57,    0.27,    5.75,    0.04,    1.37,    2.45,    0.19
911,1:45:40:782,   14.98,    0.12,    7.73,    0.15,    0.13,    0.48,    0.02
912,1:45:41:787,   11.01,    0.25,    7.67,    0.03,    0.06,    0.25,    0.13
913,1:45:42:787,    8.41,    1.01,    4.32,    0.07,    0.13,    1.32,    0.69
914,1:45:43:790,   26.77,    2.13,    1.41,    0.62,    0.85,    1.49,    1.84
915,1:45:44:795,   32.26,    2.92,    6.05,    1.69,    4.37,    5.33,    2.45
916,1:45:45:795,   31.01,    2.91,    6.71,    2.64,    4.27,    6.78,    2.51
917,1:45:46:800,   27.21,    1.80,    6.90,    2.48,    4.27,    5.58,    1.58
918,1:45:47:808,   22.43,    0.63,    7.37,    1.38,    2.64,    7.43,    0.48
919,1:45:48:812,   22.12,    0.55,    7.64,    0.33,    0.26,    7.66,    0.40
920,1:45:49:817,   22.29,    0.64,    7.60,    0.31,    0.24,    7.61,    0.39
921,1:45:50:817,   22.26,    0.57,    7.63,    0.34,    0.30,    7.64,    0.38
922,1:45:51:823,   28.38,    1.65,    7.52,    0.34,    0.37,    7.55,    1.22
923,1:45:52:827,   21.63,    0.47,    7.42,    0.45,    3.98,    7.43,    0.33
924,1:45:53:836,   30.36,    3.18,    7.40,    0.20,    0.24,    7.42,    2.92
925,1:45:54:836,   33.21,    3.72,    5.50,    2.77,    2.86,    6.51,    3.58
926,1:45:55:843,   22.20,    0.86,    4.92,    3.56,    3.78,    6.22,    0.60
927,1:45:56:848,   21.42,    0.47,    6.43,    0.56,    1.06,    7.31,    0.22
928,1:45:57:856,   21.08,    0.52,    7.30,    0.16,    0.45,    7.30,    0.25
929,1:45:58:857,   20.71,    0.39,    7.31,    0.12,    0.18,    7.42,    0.19
930,1:45:59:860,   22.59,    1.03,    7.33,    0.07,    0.09,    7.26,    0.66
931,1:46:0:863,   27.01,    1.37,    7.31,    0.45,    0.49,    7.34,    0.64
932,1:46:1:863,   25.52,    1.27,    7.15,    0.20,    4.28,    7.18,    0.50
933,1:46:2:867,   20.38,    0.31,    7.07,    0.10,    3.46,    7.10,    0.10
934,1:46:3:871,   20.58,    0.25,    7.25,    0.06,    0.13,    7.30,    0.10
935,1:46:4:870,   21.47,    0.57,    7.33,    0.05,    0.15,    7.37,    0.39
936,1:46:5:875,   21.64,    0.67,    7.28,    0.30,    0.23,    7.32,    0.40
937,1:46:6:882,   21.11,    0.50,    7.30,    0.31,    0.34,    7.35,    0.21
938,1:46:7:883,   20.73,    0.32,    7.35,    0.17,    0.18,    7.43,    0.11
939,1:46:8:883,   20.67,    0.21,    7.36,    0.05,    0.15,    7.40,    0.08
940,1:46:9:892,   21.80,    0.64,    7.32,    0.05,    0.12,    7.37,    0.47
941,1:46:10:895,   20.48,    0.33,    7.45,    0.29,    0.24,    7.41,    0.13
942,1:46:11:898,   20.77,    0.27,    7.24,    0.04,    0.07,    7.40,    0.14
943,1:46:12:901,   20.94,    0.38,    7.39,    0.05,    0.09,    7.45,    0.14
944,1:46:13:911,   20.70,    0.34,    7.31,    0.09,    0.17,    7.37,    0.11
945,1:46:14:912,   25.06,    1.18,    7.46,    0.06,    0.11,    7.51,    0.86
946,1:46:15:913,   21.87,    0.73,    7.30,    0.91,    1.70,    7.34,    0.42
947,1:46:16:921,   21.18,    0.40,    7.28,    0.31,    0.39,    7.33,    0.22
948,1:46:17:922,   20.82,    0.31,    7.44,    0.12,    0.16,    7.46,    0.13
949,1:46:18:924,   20.67,    0.27,    7.35,    0.07,    0.20,    7.37,    0.09
950,1:46:19:931,   21.73,    0.56,    7.35,    0.05,    0.09,    7.37,    0.40
951,1:46:20:932,   20.78,    0.21,    7.43,    0.32,    0.23,    7.46,    0.09
952,1:46:21:932,   27.46,    1.50,    7.39,    0.04,    0.22,    7.42,    0.76
953,1:46:22:935,   21.33,    0.47,    7.17,    0.15,    4.46,    7.18,    0.34
954,1:46:23:936,   21.10,    0.54,    7.43,    0.21,    0.59,    6.86,    0.28
955,1:46:24:941,   21.67,    0.62,    5.87,    0.20,    1.18,    7.48,    0.47
956,1:46:25:943,   21.80,    0.74,    7.44,    0.31,    0.22,    7.29,    0.46
957,1:46:26:951,   21.37,    0.41,    7.29,    0.34,    0.33,    7.26,    0.24
958,1:46:27:953,   13.79,    0.11,    7.12,    0.19,    0.65,    7.42,    0.06
959,1:46:28:953,   14.05,    0.12,    0.28,    0.04,    0.13,    8.14,    0.06
960,1:46:29:959,   22.25,    0.58,    0.46,    0.04,    0.08,    8.29,    0.39
961,1:46:30:962,   19.50,    0.66,    7.65,    0.31,    0.27,    7.65,    0.35
962,1:46:31:965,   14.19,    0.15,    4.89,    0.24,    0.34,    7.69,    0.05
963,1:46:32:967,   14.30,    0.13,    0.32,    0.04,    0.20,    8.40,    0.05
964,1:46:33:971,   14.06,    0.09,    0.29,    0.05,    0.17,    8.47,    0.04
965,1:46:34:974,   15.43,    0.38,    0.19,    0.04,    0.07,    8.60,    0.31
966,1:46:35:977,   18.71,    0.56,    0.68,    0.23,    0.21,    8.61,    0.36
967,1:46:36:979,   16.77,    0.31,    7.82,    0.29,    0.42,    3.30,    0.18
968,1:46:37:986,   16.46,    0.21,    9.06,    0.14,    0.23,    0.53,    0.13
969,1:46:38:991,   14.46,    0.21,    4.64,    0.11,    0.55,    4.70,    0.06
970,1:46:39:992,   14.43,    0.26,    0.32,    0.03,    0.09,    7.72,    0.17
971,1:46:40:994,   13.79,    0.10,    0.39,    0.14,    0.10,    7.19,    0.05
972,1:46:42:004,   14.03,    0.13,    0.19,    0.03,    0.04,    7.19,    0.06
973,1:46:43:008,   13.82,    0.24,    0.23,    0.04,    0.09,    7.35,    0.15
974,1:46:44:014,    4.55,    0.47,    0.74,    0.09,    0.17,    6.33,    0.25
975,1:46:45:019,   22.89,    2.68,    0.76,    0.18,    0.30,    0.75,    2.45
976,1:46:46:025,   10.88,    0.74,    3.48,    2.04,    3.66,    3.87,    0.76
977,1:46:47:030,   26.11,    3.01,    1.16,    0.60,    2.55,    1.23,    2.54
978,1:46:48:034,   21.39,    1.22,    4.58,    2.46,    4.27,    4.09,    1.06
979,1:46:49:042,   20.16,    0.92,    5.39,    0.90,    4.20,    2.32,    0.79
980,1:46:50:051,   21.30,    1.08,    4.10,    0.64,    4.24,    2.99,    0.92
981,1:46:51:055,   20.98,    1.81,    6.10,    0.65,    4.38,    2.01,    1.69
982,1:46:52:057,   15.56,    0.44,    2.73,    1.67,    2.70,    4.72,    0.33
983,1:46:53:064,   13.99,    0.39,    4.97,    0.16,    0.14,    2.85,    0.32
984,1:46:54:072,   15.32,    0.39,    2.62,    0.19,    0.22,    3.73,    0.35
985,1:46:55:081,   17.78,    0.98,    1.84,    0.20,    0.18,    5.65,    0.88
986,1:46:56:084,   15.31,    0.42,    2.99,    0.67,    0.73,    4.96,    0.33
987,1:46:57:092,   15.89,    0.42,    6.66,    0.22,    0.21,    0.56,    0.38
988,1:46:58:093,   15.28,    0.38,    6.38,    0.15,    0.75,    0.85,    0.31
989,1:46:59:095,   15.21,    0.21,    5.58,    0.21,    1.11,    0.95,    0.17
990,1:47:0:102,   13.65,    0.61,    5.41,    0.09,    1.23,    1.09,    0.53
991,1:47:1:109,   10.39,    1.29,    1.47,    0.31,    1.26,    4.13,    1.16
992,1:47:2:118,   28.14,    3.74,    1.74,    0.90,    1.16,    1.74,    3.45
993,1:47:3:120,   24.52,    1.52,    4.51,    3.15,    4.35,    4.54,    1.92
994,1:47:4:128,   23.81,    1.25,    6.33,    1.20,    4.76,    2.30,    1.42
995,1:47:5:131,   23.51,    0.99,    3.77,    1.00,    4.73,    5.22,    1.44
996,1:47:6:135,   22.18,    0.91,    4.65,    0.82,    4.71,    4.28,    0.97
997,1:47:7:140,   24.92,    1.81,    2.86,    0.81,    4.47,    5.78,    2.00
998,1:47:8:142,   17.16,    0.58,    5.53,    1.56,    4.32,    3.94,    0.43
999,1:47:9:144,    6.97,    0.36,    3.70,    0.17,    0.98,    4.33,    0.33
1000,1:47:10:148,   18.23,    2.26,    0.79,    0.11,    0.70,    1.87,    2.10
1001,1:47:11:149,   22.87,    1.15,    3.05,    1.58,    2.52,    3.04,    1.05
1002,1:47:12:151,   17.40,    0.99,    1.62,    1.11,    4.50,    7.07,    0.95
1003,1:47:13:155,   16.93,    2.06,    2.64,    0.74,    3.57,    3.00,    1.95
1004,1:47:14:158,   25.92,    2.45,    2.39,    1.52,    2.93,    2.45,    2.31
1005,1:47:15:160,   22.54,    1.00,    5.75,    2.09,    4.36,    3.18,    1.04
1006,1:47:16:165,   24.67,    1.44,    2.14,    0.94,    4.44,    6.53,    1.41
1007,1:47:17:168,   21.89,    1.88,    6.84,    1.12,    4.58,    2.61,    1.73
1008,1:47:18:174,   14.88,    0.31,    2.65,    1.45,    1.58,    6.77,    0.30
1009,1:47:19:173,   18.15,    0.81,    0.47,    0.18,    0.31,    7.30,    0.57
1010,1:47:20:176,   12.25,    0.47,    1.96,    1.18,    0.50,    6.30,    0.28
1011,1:47:21:185,    9.34,    1.16,    1.55,    0.26,    1.00,    3.73,    1.07
1012,1:47:22:192,   23.76,    1.85,    1.48,    0.66,    0.99,    1.55,    1.80
1013,1:47:23:196,   23.03,    1.28,    5.36,    1.48,    4.36,    3.14,    1.60
1014,1:47:24:203,   12.79,    1.18,    2.70,    0.96,    4.40,    5.64,    1.41
1015,1:47:25:203,   26.18,    3.52,    1.57,    0.77,    2.41,    1.62,    3.12
1016,1:47:26:207,   22.67,    1.21,    4.04,    2.58,    3.92,    4.26,    1.20
1017,1:47:27:212,   22.80,    1.11,    1.91,    1.00,    4.57,    6.95,    1.08
1018,1:47:28:219,   22.93,    1.80,    3.97,    0.86,    4.49,    4.78,    1.73
1019,1:47:29:218,   14.84,    0.25,    4.06,    1.53,    3.03,    5.14,    0.25
1020,1:47:30:224,   15.30,    0.39,    0.43,    0.17,    0.21,    7.21,    0.30
1021,1:47:31:227,   17.86,    0.84,    0.59,    0.18,    0.17,    7.24,    0.52
1022,1:47:32:233,   13.36,    0.50,    1.49,    0.34,    0.82,    7.08,    0.46
1023,1:47:33:236,    7.06,    0.71,    0.70,    0.23,    0.45,    5.54,    0.60
1024,1:47:34:237,   24.52,    2.43,    1.00,    0.42,    0.79,    1.20,    2.22
1025,1:47:35:246,   22.34,    1.16,    4.05,    2.01,    4.27,    4.54,    1.01
1026,1:47:36:255,   10.69,    0.73,    1.71,    0.79,    4.35,    6.63,    0.70
1027,1:47:37:264,   26.36,    3.35,    1.52,    0.49,    2.50,    1.08,    3.19
1028,1:47:38:272,   23.18,    1.15,    4.29,    2.61,    3.72,    4.41,    1.27
1029,1:47:39:278,   17.58,    0.99,    2.48,    0.93,    4.50,    6.56,    1.26
1030,1:47:40:278,   16.42,    1.96,    2.71,    0.74,    3.77,    2.83,    1.85
1031,1:47:41:286,   23.77,    1.82,    2.32,    1.61,    2.78,    2.27,    1.63
1032,1:47:42:296,   21.83,    0.84,    2.89,    1.38,    4.42,    5.73,    0.92
1033,1:47:43:295,   26.06,    2.03,    1.21,    0.78,    4.54,    7.43,    2.12
1034,1:47:44:297,   14.51,    0.28,    4.88,    1.74,    4.39,    4.91,    0.25
1035,1:47:45:304,   14.66,    0.30,    0.39,    0.15,    0.21,    7.20,    0.28
1036,1:47:46:306,   15.51,    0.39,    0.43,    0.16,    0.16,    7.42,    0.29
1037,1:47:47:313,    5.77,    0.36,    0.54,    0.19,    0.27,    7.00,    0.26
1038,1:47:48:315,   20.74,    2.48,    0.75,    0.08,    0.19,    1.43,    2.43
1039,1:47:49:322,   22.00,    0.95,    3.31,    1.90,    2.73,    3.27,    0.89
1040,1:47:50:323,   23.53,    1.15,    2.61,    0.73,    4.56,    6.05,    1.08
1041,1:47:51:323,   24.28,    1.72,    1.85,    0.93,    4.71,    7.05,    1.72
1042,1:47:52:327,   16.28,    0.34,    5.53,    1.40,    4.12,    3.71,    0.28
1043,1:47:53:328,   16.61,    0.31,    7.07,    0.15,    0.12,    1.49,    0.25
1044,1:47:54:331,   15.88,    0.30,    8.11,    0.22,    0.13,    0.46,    0.28
1045,1:47:55:335,    8.82,    0.72,    7.56,    0.16,    0.14,    0.49,    0.55
1046,1:47:56:341,   16.25,    2.04,    1.58,    0.35,    0.27,    2.13,    1.96
1047,1:47:57:341,   23.14,    1.49,    2.62,    1.53,    2.07,    2.60,    1.38
1048,1:47:58:348,   18.91,    0.96,    3.46,    1.15,    4.38,    5.14,    0.98
1049,1:47:59:355,   13.01,    1.47,    3.92,    0.60,    3.92,    2.75,    1.41
1050,1:48:0:357,   25.86,    2.64,    1.78,    1.19,    2.53,    1.77,    2.50
1051,1:48:1:364,   23.33,    1.19,    5.14,    1.77,    4.28,    3.81,    1.24
1052,1:48:2:372,   23.20,    1.17,    7.49,    0.81,    4.44,    1.46,    1.12
1053,1:48:3:375,   21.08,    1.40,    4.67,    0.93,    4.62,    4.36,    1.27
1054,1:48:4:380,   16.24,    0.27,    7.69,    1.03,    2.01,    1.62,    0.25
1055,1:48:5:382,   15.92,    0.34,    8.14,    0.13,    0.11,    0.42,    0.30
1056,1:48:6:387,    8.88,    0.26,    7.60,    0.19,    0.14,    0.55,    0.27
1057,1:48:7:394,   14.46,    1.53,    3.29,    0.07,    0.10,    0.65,    1.42
1058,1:48:8:400,   22.17,    1.64,    2.24,    1.13,    1.93,    2.30,    1.56
1059,1:48:9:406,   21.62,    1.19,    5.83,    1.37,    4.20,    2.16,    1.03
1060,1:48:10:415,   11.48,    1.11,    4.17,    0.83,    4.30,    3.88,    1.10
1061,1:48:11:418,   23.97,    2.81,    1.28,    0.89,    2.45,    1.36,    2.60
1062,1:48:12:423,   21.28,    1.81,    3.84,    2.20,    3.79,    3.82,    1.64
1063,1:48:13:433,   20.64,    1.65,    3.59,    1.22,    3.77,    3.50,    1.14
1064,1:48:14:436,   23.88,    2.31,    3.20,    0.96,    4.32,    3.68,    1.88
1065,1:48:15:442,   21.33,    2.07,    4.06,    1.55,    4.14,    4.23,    1.68
1066,1:48:16:452,   22.28,    1.41,    3.52,    1.42,    3.96,    3.56,    1.02
1067,1:48:17:453,   26.81,    3.73,    4.93,    0.85,    4.22,    3.55,    2.24
1068,1:48:18:463,   23.38,    2.81,    4.81,    1.65,    2.73,    5.97,    0.66
1069,1:48:19:472,   23.46,    4.01,    4.78,    0.70,    0.30,    7.81,    0.54
1070,1:48:20:478,   23.60,    3.55,    4.10,    0.34,    0.25,    7.76,    0.85
1071,1:48:21:483,   22.06,    3.48,    5.64,    0.43,    1.04,    5.43,    0.39
1072,1:48:22:484,   22.46,    3.63,    4.19,    0.14,    0.18,    7.18,    0.56
1073,1:48:23:492,   21.99,    3.41,    3.71,    0.28,    0.25,    7.88,    0.49
1074,1:48:24:501,   22.40,    3.31,    3.51,    0.26,    0.28,    7.64,    0.69
1075,1:48:25:502,   22.63,    3.19,    7.61,    0.29,    0.23,    3.97,    0.70
1076,1:48:26:504,   24.27,    3.42,    7.74,    0.31,    0.73,    3.46,    1.54
1077,1:48:27:513,   20.99,    2.96,    7.52,    0.52,    0.73,    4.19,    0.31
1078,1:48:28:516,   23.00,    3.96,    7.68,    0.14,    0.34,    3.11,    0.35
1079,1:48:29:518,   20.94,    2.18,    7.80,    0.14,    0.18,    4.02,    0.61
1080,1:48:30:528,   21.27,    2.01,    5.26,    0.14,    0.10,    6.05,    1.10
1081,1:48:31:533,   23.17,    2.79,    3.59,    0.25,    0.22,    7.58,    1.53
1082,1:48:32:542,   21.67,    2.62,    3.77,    0.36,    0.42,    7.77,    0.83
1083,1:48:33:549,   22.96,    3.74,    5.54,    0.10,    0.29,    6.00,    0.55
1084,1:48:34:555,   22.34,    3.15,    7.96,    0.16,    0.21,    3.89,    0.86
1085,1:48:35:560,   22.50,    3.48,    7.88,    0.10,    0.09,    3.86,    1.39
1086,1:48:36:567,   23.35,    2.80,    5.12,    0.27,    0.20,    5.46,    1.12
1087,1:48:37:571,   23.90,    3.72,    6.13,    0.74,    0.38,    5.97,    0.96
1088,1:48:38:572,   22.61,    3.83,    6.74,    0.31,    0.46,    4.98,    0.73
1089,1:48:39:577,   21.83,    3.29,    6.58,    0.51,    0.28,    4.13,    0.78
1090,1:48:40:585,   22.52,    2.75,    3.75,    0.10,    0.11,    7.42,    0.88
1091,1:48:41:594,   22.05,    3.52,    4.35,    0.30,    0.49,    7.46,    0.32
1092,1:48:42:598,   22.11,    3.73,    3.67,    0.09,    0.10,    7.96,    0.37
1093,1:48:43:600,   21.33,    3.30,    3.67,    0.13,    0.11,    7.72,    0.32
1094,1:48:44:609,   22.01,    4.03,    3.32,    0.16,    0.19,    7.46,    0.58
1095,1:48:45:610,   22.09,    3.55,    5.72,    0.20,    0.14,    4.94,    0.57
1096,1:48:46:615,   23.06,    3.42,    7.28,    0.34,    0.33,    3.48,    0.94
1097,1:48:47:617,   16.47,    1.24,    7.68,    0.30,    0.33,    4.05,    0.37
1098,1:48:48:619,   18.39,    1.41,    6.65,    0.17,    0.19,    1.56,    1.22
1099,1:48:49:626,   28.27,    3.57,    2.31,    0.93,    1.14,    4.91,    2.76
1100,1:48:50:631,   12.38,    1.06,    4.57,    1.94,    4.09,    5.63,    1.03
1101,1:48:51:632,    2.89,    0.52,    2.30,    0.66,    2.66,    1.58,    0.11
1102,1:48:52:638,   11.98,    0.76,    0.41,    0.10,    0.15,    0.37,    0.12
1103,1:48:53:641,   15.04,    0.68,    2.09,    0.07,    1.13,    2.85,    0.28
