source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write
lotaru,local,chipseq,MACS2,58855.0,213913600.0,,879032374.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,38198.0,192499712.0,,847697316.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,20260.0,1237618688.0,,3310364475.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,13842.0,2012352512.0,,81740762.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,7687.0,131584000.0,,154435348.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2,9176.0,100864000.0,,137014199.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTFINGERPRINT,60919.0,1247592448.0,,27553655083.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,13429.0,1015123968.0,,3211336704.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,699307.0,2212794368.0,,2296084911.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,678584.0,2257244160.0,,2331561470.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,679158.0,2204037120.0,,2317253316.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,104144.0,1364303872.0,,918990228.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,671864.0,2241957888.0,,2310805061.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,691095.0,2191097856.0,,2243249748.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,105399.0,1389416448.0,,928859661.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,683413.0,2295889920.0,,2244874488.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,677953.0,2223034368.0,,2309055820.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,101543.0,1319460864.0,,905290565.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,686830.0,2203193344.0,,2331768175.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,105607.0,1405702144.0,,936296791.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,671598.0,2228387840.0,,2368101566.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,677665.0,2264338432.0,,2340966421.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,685990.0,2263814144.0,,2258399997.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,676607.0,2228486144.0,,2363743301.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,103380.0,1326985216.0,,911648943.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,691471.0,2206760960.0,,2301181336.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,685552.0,2233647104.0,,2261682440.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,105405.0,1361760256.0,,921777557.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,701759.0,2222252032.0,,2277688912.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,105062.0,1341497344.0,,915563093.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTPROFILE,675887.0,2274848768.0,,2350883524.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2_ANNOTATE,103333.0,1327570944.0,,907671767.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,46338.0,1116168192.0,,661073680.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,665408.0,1037496320.0,,8727835755.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,9421.0,838017024.0,,96565501.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,430432.0,1069314048.0,,6408332732.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,7125.0,223641600.0,,28113627.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,7141.0,246689792.0,,25662563.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,82486.0,1057746944.0,,1304812862.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,10676.0,617246720.0,,116229611.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,816536.0,1033555968.0,,11428312501.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,165960.0,1041600512.0,,819325709.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,114552.0,1040158720.0,,1620523007.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,16314.0,850591744.0,,177406777.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,4568.0,262082560.0,,40735301.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,171405.0,1035567104.0,,2591046826.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,7565.0,262160384.0,,35777299.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,17383.0,886771712.0,,216744776.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,25770.0,1036570624.0,,338771362.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,6718.0,241754112.0,,207428350.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,147737.0,2015002624.0,,11697588955.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,121556.0,2028056576.0,,9460954577.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,24196.0,460034048.0,,1678903631.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,18150.0,398139392.0,,1400335534.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,216388.0,1036554240.0,,3220074868.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,1119610.0,4202110976.0,,91794555134.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,1766271.0,4295307264.0,,145981268204.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,17067.0,262807552.0,,252947855.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,6339.0,383057920.0,,56044505.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,30367.0,1036824576.0,,417884167.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,6565.0,428863488.0,,65922804.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,FASTQC,329401.0,1054035968.0,,5156902645.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,255602.0,2371895296.0,,18672280046.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,2210561.0,4317204480.0,,181921454423.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,49039.0,539791360.0,,2552465837.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,282628.0,3393699840.0,,23145628691.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,9889.0,318128128.0,,393774099.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,39649.0,705273856.0,,3110434714.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,8326.0,269742080.0,,485070671.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,449675.0,3647819776.0,,37093307123.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,72799.0,1095892992.0,,4856227720.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,557864.0,4057534464.0,,46036369806.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,15997.0,252219392.0,,766691427.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,76053.0,1253715968.0,,5973973923.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,14438.0,323633152.0,,949079395.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,TRIMGALORE,884007.0,4236603392.0,,73921460980.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,51124.0,5638873088.0,,5467393907.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,73590.0,8405049344.0,,5821013296.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,3334281.0,9263476736.0,,37976132841.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,75476.0,5721849856.0,,5479392846.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,65090.0,8711417856.0,,5918152258.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,5486289.0,9322647552.0,,58029277028.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,437823.0,9319903232.0,,8677161689.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,453264.0,9219411968.0,,9449527867.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,1435.0,7098368.0,,48616946.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,1397752.0,9313017856.0,,18494075984.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,51817.0,6193090560.0,,5517620522.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,109681.0,9118400512.0,,6419107680.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,23736.0,6294151168.0,,5541340795.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,91271.0,9086668800.0,,6227372184.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,698440.0,9304645632.0,,11957807623.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,6634477.0,9271529472.0,,70714385141.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,934657.0,9296060416.0,,13507924817.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,1710601.0,9247080448.0,,21649257582.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,81079.0,7167459328.0,,5666026708.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,2749678.0,9320075264.0,,31650857101.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,79567.0,6919139328.0,,5618498043.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,221070.0,9209561088.0,,7427336614.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BWA_MEM,190795.0,9266663424.0,,7042249580.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,8721.0,439468032.0,,354182870.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,733816.0,5758541824.0,,33026090904.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,1628.0,7241728.0,,61207199.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,10473.0,539152384.0,,450879189.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,1195522.0,5758885888.0,,47204491853.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,58864.0,3509821440.0,,2696848466.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,73172.0,4308201472.0,,3467556178.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,262094.0,5758423040.0,,12596488809.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,2466.0,19841024.0,,93458077.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,19937.0,1071575040.0,,888896369.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,3071.0,8949760.0,,118163265.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,16150.0,874725376.0,,695968339.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,135940.0,5751619584.0,,6477928213.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,1676352.0,5745467392.0,,63499509705.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,165594.0,5752094720.0,,8073453583.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,343432.0,5755949056.0,,17015281703.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,5627.0,271917056.0,,229823650.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,519003.0,5758754816.0,,24205720978.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,4522.0,221908992.0,,181218307.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,38430.0,2141483008.0,,1756072953.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,SORT_BAM,31032.0,1746071552.0,,1370592096.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,2008332.0,7047061504.0,,31859582911.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,10463.0,5074468864.0,,73911056.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,37509.0,7098183680.0,,570182481.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,209713.0,7115206656.0,,3300098669.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,8221.0,5259444224.0,,89587650.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,3047527.0,7177003008.0,,43887101116.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,263155.0,7140114432.0,,4255724208.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,31715.0,7099420672.0,,450165438.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,10893.0,5586935808.0,,129247701.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,12844.0,6023663616.0,,160049989.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,56920.0,7119163392.0,,868956293.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,807049.0,10608939008.0,,12218704187.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,397058.0,7925633024.0,,6398042458.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,517717.0,8572817408.0,,8311691545.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,3907462.0,7209795584.0,,59666609069.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,134449.0,7123587072.0,,2169713575.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,70011.0,7126126592.0,,1108335365.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,1589195.0,7020576768.0,,23901205150.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,20034.0,6650429440.0,,237458590.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,21276.0,6620327936.0,,297992036.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,108351.0,7114797056.0,,1691935659.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM,1012741.0,11907244032.0,,16052329991.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,889489.0,16269312.0,,6155244909.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,1202329.0,14217216.0,,23565319750.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,5253.0,14245888.0,,51391973.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,2524.0,17358848.0,,11251762.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,14279.0,10272768.0,,110877931.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,24698.0,14245888.0,,481024036.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,87300.0,14266368.0,,662031272.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,145361.0,14229504.0,,2747018198.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,2336.0,18960384.0,,14343462.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,3367.0,14245888.0,,65264585.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,1780775.0,20951040.0,,8504535109.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,1231180.0,14290944.0,,24057485822.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,107267.0,15613952.0,,853708013.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,186744.0,16027648.0,,3630530681.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,11976.0,10027008.0,,86822167.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,20168.0,14184448.0,,373961812.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,5368.0,14229504.0,,98919235.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,3346.0,19283968.0,,22227340.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,4084.0,10403840.0,,28372652.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,6520.0,14569472.0,,126191020.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,39705.0,14225408.0,,730833444.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,22549.0,9924608.0,,171292029.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,361607.0,18362368.0,,2465451910.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,485881.0,17637376.0,,9327283836.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,174789.0,15925248.0,,1287663741.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,271907.0,18472960.0,,5174487285.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,214947.0,13778944.0,,1671167597.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,357174.0,20201472.0,,6995180771.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,2037037.0,22884352.0,,39614711363.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,2058587.0,19595264.0,,11538191634.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,54258.0,9953280.0,,433194560.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,95020.0,14536704.0,,1857866014.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,27233.0,10280960.0,,219295224.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,48490.0,14274560.0,,945891023.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,809864.0,14131200.0,,15677248878.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,751545.0,18751488.0,,4624717019.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,13163.0,14249984.0,,191748348.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,6523.0,19456000.0,,43949280.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,7661.0,18481152.0,,56079031.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,12765.0,14352384.0,,245595859.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,43464.0,10321920.0,,337372534.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,75086.0,14200832.0,,1424083440.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PRESEQ,439924.0,18350080.0,,3232357448.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MERGED_BAM_FILTER,678768.0,19345408.0,,13126764316.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,1955172.0,3511525376.0,,31601182139.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,1018257.0,2016800768.0,,39020035781.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,6083.0,117764096.0,,74639242.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,12981.0,2012606464.0,,33095711.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,30410.0,1090146304.0,,3199370557.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,306167.0,975351808.0,,7518103663.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,28005.0,162279424.0,,616327498.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,22658.0,2012786688.0,,361036876.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,18129.0,1215418368.0,,3281123081.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,108028.0,2013396992.0,,3138021465.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,193885.0,512458752.0,,3650580386.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,48309.0,1234288640.0,,3707747387.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,13424.0,2013077504.0,,41538984.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,6531.0,120033280.0,,90055405.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTFINGERPRINT,58749.0,1234165760.0,,22531203979.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2,4682.0,87629824.0,,67386527.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,15167.0,1155252224.0,,3201981686.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,1018233.0,2016550912.0,,38136412212.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,1906970.0,3820990464.0,,30330628054.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,308422.0,1226252288.0,,7052307813.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,BIGWIG,136765.0,2013609984.0,,4368805325.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PHANTOMPEAKQUALTOOLS,254316.0,696446976.0,,4711856634.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PLOTFINGERPRINT,174208.0,1339072512.0,,73731699881.0,8.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,MACS2,223476.0,631746560.0,,3780777126.0,6.0,,8.0,16.0,458.0,437.0,415.0
lotaru,local,chipseq,PICARD_METRICS,58723.0,1091297280.0,,3880117974.0,6.0,,8.0,16.0,458.0,437.0,415.0
