AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.3.521.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Sep-02-2026_01-57-22,
Profile Duration:,4000 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1172,2:17:0:148,   22.62,    0.75,    7.73,    0.33,    0.06,    7.69,    0.49
1173,2:17:1:153,   21.96,    0.53,    7.66,    0.17,    0.36,    7.71,    0.36
1174,2:17:2:156,   21.93,    0.44,    7.72,    0.14,    0.22,    7.70,    0.29
1175,2:17:3:160,   22.45,    0.61,    7.70,    0.35,    0.16,    7.76,    0.47
1176,2:17:4:169,   21.67,    0.51,    7.64,    0.06,    0.32,    7.71,    0.23
1177,2:17:5:176,   21.86,    0.42,    7.61,    0.11,    0.09,    7.77,    0.28
1178,2:17:6:181,   21.38,    0.27,    7.70,    0.05,    0.18,    7.76,    0.18
1179,2:17:7:187,   21.38,    0.26,    7.74,    0.08,    0.08,    7.68,    0.13
1180,2:17:8:195,   22.75,    0.62,    7.74,    0.33,    0.09,    7.68,    0.46
1181,2:17:9:198,   21.74,    0.39,    7.79,    0.05,    0.30,    7.75,    0.22
1182,2:17:10:207,   22.75,    0.63,    7.81,    0.33,    0.08,    7.70,    0.48
1183,2:17:11:209,   21.99,    0.41,    7.79,    0.12,    0.34,    7.81,    0.24
1184,2:17:12:213,   21.71,    0.31,    7.79,    0.08,    0.19,    7.77,    0.17
1185,2:17:13:220,   22.74,    0.58,    7.79,    0.34,    0.09,    7.82,    0.47
1186,2:17:14:225,   21.68,    0.40,    7.79,    0.05,    0.30,    7.84,    0.14
1187,2:17:15:235,   15.39,    0.18,    1.58,    0.03,    0.07,    7.80,    0.15
1188,2:17:16:234,   14.33,    0.23,    0.41,    0.06,    0.08,    8.31,    0.15
1189,2:17:17:244,   13.83,    0.13,    0.25,    0.04,    0.14,    7.22,    0.12
1190,2:17:18:250,   15.74,    0.28,    5.58,    0.17,    0.09,    7.21,    0.29
1191,2:17:19:259,   15.33,    0.14,    7.95,    0.03,    0.19,    2.28,    0.09
1192,2:17:20:259,    8.14,    0.60,    1.91,    0.25,    0.07,    0.40,    0.48
1193,2:17:21:263,   16.84,    2.08,    2.84,    1.59,    0.26,    1.97,    1.94
1194,2:17:22:272,   26.03,    1.59,    5.37,    1.10,    2.27,    2.67,    1.40
1195,2:17:23:279,   30.29,    1.77,    7.95,    1.27,    4.51,    6.33,    1.55
1196,2:17:24:282,   26.57,    2.12,    5.07,    1.50,    4.53,    8.03,    1.83
1197,2:17:25:291,   23.01,    0.54,    8.01,    0.29,    3.27,    7.89,    0.42
1198,2:17:26:296,   22.81,    0.58,    7.95,    0.31,    0.21,    8.11,    0.48
1199,2:17:27:302,   23.18,    0.68,    7.98,    0.37,    0.20,    8.00,    0.50
1200,2:17:28:307,   22.81,    0.54,    7.95,    0.34,    0.34,    8.03,    0.46
1201,2:17:29:313,   22.78,    0.69,    7.91,    0.32,    0.25,    7.99,    0.49
1202,2:17:30:321,   22.72,    0.52,    7.93,    0.31,    0.21,    7.95,    0.43
1203,2:17:31:326,   23.09,    0.73,    7.86,    0.42,    0.33,    8.01,    0.53
1204,2:17:32:334,   23.70,    0.67,    7.92,    0.37,    0.29,    7.93,    0.54
1205,2:17:33:338,   23.70,    0.88,    7.83,    0.43,    0.77,    7.97,    0.64
1206,2:17:34:341,   22.49,    0.71,    7.75,    0.16,    0.81,    7.84,    0.33
1207,2:17:35:351,   21.79,    0.35,    7.91,    0.06,    0.20,    7.84,    0.22
1208,2:17:36:357,   22.05,    0.33,    7.88,    0.13,    0.09,    7.86,    0.24
1209,2:17:37:360,   22.78,    0.64,    7.88,    0.34,    0.16,    7.95,    0.48
1210,2:17:38:366,   21.69,    0.27,    7.85,    0.05,    0.24,    7.90,    0.20
1211,2:17:39:374,   21.79,    0.26,    7.85,    0.05,    0.17,    7.89,    0.33
1212,2:17:40:380,   21.58,    0.22,    7.88,    0.04,    0.09,    7.93,    0.12
1213,2:17:41:387,   21.78,    0.27,    7.91,    0.05,    0.06,    7.93,    0.19
1214,2:17:42:388,   22.86,    0.74,    8.03,    0.36,    0.10,    7.98,    0.56
1215,2:17:43:396,   19.23,    0.49,    8.95,    0.27,    0.47,    7.20,    0.45
1216,2:17:44:401,   22.47,    0.43,    7.92,    0.10,    0.36,    3.54,    0.41
1217,2:17:45:406,   21.84,    0.29,    7.90,    0.06,    0.36,    7.94,    0.18
1218,2:17:46:413,   21.91,    0.50,    7.80,    0.08,    0.11,    7.95,    0.25
1219,2:17:47:414,   23.09,    0.69,    8.04,    0.32,    0.09,    7.99,    0.51
1220,2:17:48:419,   21.85,    0.29,    7.93,    0.05,    0.27,    7.88,    0.16
1221,2:17:49:424,   21.94,    0.45,    7.99,    0.05,    0.16,    7.91,    0.15
1222,2:17:50:432,   21.85,    0.24,    7.98,    0.04,    0.06,    7.90,    0.13
1223,2:17:51:438,   22.09,    0.40,    7.98,    0.08,    0.08,    7.97,    0.19
1224,2:17:52:444,   22.83,    0.57,    7.99,    0.31,    0.11,    7.95,    0.44
1225,2:17:53:448,   23.13,    0.73,    7.91,    0.38,    0.23,    7.97,    0.50
1226,2:17:54:452,   22.27,    0.50,    7.94,    0.13,    0.44,    7.88,    0.24
1227,2:17:55:461,   21.75,    0.31,    7.90,    0.05,    0.16,    7.87,    0.12
1228,2:17:56:470,   21.72,    0.29,    7.92,    0.04,    0.07,    7.96,    0.15
1229,2:17:57:471,   22.40,    0.49,    7.82,    0.18,    0.06,    8.02,    0.36
1230,2:17:58:471,   22.91,    0.59,    7.93,    0.25,    0.19,    7.97,    0.44
1231,2:17:59:479,   21.85,    0.26,    7.93,    0.05,    0.42,    7.81,    0.16
1232,2:18:0:483,   22.22,    0.34,    7.91,    0.07,    0.08,    8.03,    0.30
1233,2:18:1:487,   22.06,    0.36,    7.91,    0.08,    0.16,    7.95,    0.20
1234,2:18:2:493,   21.87,    0.28,    7.91,    0.06,    0.11,    7.97,    0.16
1235,2:18:3:503,   24.09,    1.04,    7.86,    0.63,    0.07,    7.94,    0.86
1236,2:18:4:504,   22.04,    0.40,    7.86,    0.13,    0.63,    7.98,    0.24
1237,2:18:5:510,   21.97,    0.49,    7.88,    0.06,    0.15,    7.89,    0.15
1238,2:18:6:514,   23.22,    0.79,    7.83,    0.30,    0.08,    7.97,    0.51
1239,2:18:7:521,   21.95,    0.28,    7.88,    0.08,    0.39,    7.90,    0.15
1240,2:18:8:524,   20.69,    0.58,    8.20,    0.37,    0.24,    7.95,    0.51
1241,2:18:9:532,   15.08,    0.20,    7.85,    0.04,    0.26,    5.25,    0.10
1242,2:18:10:532,   15.46,    0.13,    7.81,    0.04,    0.15,    0.34,    0.11
1243,2:18:11:537,   15.23,    0.12,    7.89,    0.04,    0.13,    0.41,    0.07
1244,2:18:12:544,   14.41,    0.13,    1.07,    0.04,    0.06,    0.25,    0.15
1245,2:18:13:544,   17.92,    0.77,    6.56,    0.50,    0.11,    6.91,    0.72
1246,2:18:14:553,    3.73,    0.52,    0.37,    0.18,    1.01,    1.73,    0.33
1247,2:18:15:553,   23.48,    2.49,    4.32,    1.95,    0.21,    0.45,    2.20
1248,2:18:16:563,   28.53,    1.53,    6.08,    1.05,    3.59,    3.54,    1.41
1249,2:18:17:565,   30.65,    1.81,    7.89,    1.25,    4.55,    8.39,    1.54
1250,2:18:18:569,   27.28,    1.77,    7.70,    1.41,    4.49,    7.88,    1.63
1251,2:18:19:569,   22.18,    0.36,    8.07,    0.11,    2.11,    7.79,    0.16
1252,2:18:20:575,   21.00,    0.47,    6.19,    0.26,    0.10,    7.96,    0.40
1253,2:18:21:579,   23.04,    0.60,    7.99,    0.32,    0.24,    8.22,    0.48
1254,2:18:22:585,   23.02,    0.55,    7.97,    0.34,    0.24,    7.99,    0.42
1255,2:18:23:593,   23.05,    0.56,    7.97,    0.34,    0.26,    7.97,    0.46
1256,2:18:24:597,   23.15,    0.62,    7.95,    0.37,    0.27,    8.02,    0.49
1257,2:18:25:601,   23.04,    0.58,    7.88,    0.35,    0.28,    7.96,    0.65
1258,2:18:26:606,   23.67,    0.68,    7.89,    0.39,    0.24,    7.92,    0.54
1259,2:18:27:610,   24.30,    0.94,    7.87,    0.44,    0.72,    7.94,    0.80
1260,2:18:28:617,   22.36,    0.52,    7.76,    0.13,    0.88,    7.80,    0.32
1261,2:18:29:616,   21.97,    0.23,    7.94,    0.04,    0.25,    7.97,    0.15
1262,2:18:30:622,   22.43,    0.57,    7.94,    0.09,    0.05,    7.94,    0.20
1263,2:18:31:631,   23.17,    0.63,    7.93,    0.32,    0.12,    7.96,    0.48
1264,2:18:32:640,   22.01,    0.30,    7.95,    0.07,    0.25,    8.00,    0.15
1265,2:18:33:649,   21.95,    0.31,    7.88,    0.06,    0.08,    8.02,    0.18
1266,2:18:34:658,   21.88,    0.24,    7.93,    0.05,    0.16,    7.96,    0.13
1267,2:18:35:665,   22.20,    0.44,    7.90,    0.05,    0.07,    8.01,    0.16
1268,2:18:36:674,   21.66,    0.56,    6.64,    0.27,    0.07,    7.96,    0.42
1269,2:18:37:682,   19.32,    0.63,    8.90,    0.31,    0.27,    8.10,    0.47
1270,2:18:38:688,   22.47,    0.38,    8.07,    0.15,    0.36,    3.33,    0.24
1271,2:18:39:689,   22.16,    0.33,    8.08,    0.06,    0.24,    8.07,    0.21
1272,2:18:40:697,   22.50,    0.59,    7.88,    0.09,    0.08,    7.86,    0.21
1273,2:18:41:704,   23.05,    0.65,    8.01,    0.32,    0.29,    7.92,    0.48
1274,2:18:42:706,   22.75,    0.49,    7.96,    0.10,    0.22,    7.97,    0.32
1275,2:18:43:712,   21.92,    0.29,    7.99,    0.07,    0.42,    7.88,    0.16
1276,2:18:44:718,   21.80,    0.20,    8.00,    0.05,    0.16,    7.90,    0.10
1277,2:18:45:724,   22.30,    0.60,    7.93,    0.09,    0.06,    7.96,    0.25
1278,2:18:46:730,   23.03,    0.73,    7.88,    0.36,    0.12,    7.92,    0.49
1279,2:18:47:732,   23.13,    0.70,    7.93,    0.35,    0.29,    7.99,    0.51
1280,2:18:48:736,   22.25,    0.40,    8.00,    0.12,    0.35,    7.92,    0.26
1281,2:18:49:741,   21.93,    0.27,    8.01,    0.06,    0.26,    7.89,    0.13
1282,2:18:50:747,   25.27,    1.60,    7.85,    0.23,    0.13,    7.93,    0.64
1283,2:18:51:756,   24.08,    0.85,    7.92,    0.46,    1.24,    7.77,    0.67
1284,2:18:52:763,   23.19,    0.61,    7.78,    0.24,    0.72,    7.83,    0.48
1285,2:18:53:770,   21.88,    0.30,    7.89,    0.06,    0.74,    7.76,    0.18
1286,2:18:54:773,   21.75,    0.23,    7.94,    0.05,    0.17,    7.87,    0.14
1287,2:18:55:781,   21.90,    0.37,    7.90,    0.05,    0.09,    7.84,    0.27
1288,2:18:56:787,   21.60,    0.60,    6.97,    0.32,    0.07,    7.87,    0.44
1289,2:18:57:796,   22.15,    0.61,    6.83,    0.33,    0.27,    7.95,    0.50
1290,2:18:58:802,   22.74,    0.37,    7.87,    0.18,    0.37,    8.03,    0.26
1291,2:18:59:802,   21.65,    0.25,    7.89,    0.04,    0.67,    7.91,    0.12
1292,2:19:0:803,   25.64,    0.52,    7.73,    0.25,    0.06,    7.97,    0.45
1293,2:19:1:806,   26.35,    0.83,    7.73,    0.44,    2.57,    7.84,    0.58
1294,2:19:2:809,   24.31,    2.17,    7.39,    0.09,    3.06,    7.47,    0.22
1295,2:19:3:814,   21.63,    0.41,    6.22,    0.08,    1.74,    6.64,    0.22
1296,2:19:4:822,   15.19,    0.15,    0.31,    0.03,    2.79,    5.75,    0.12
1297,2:19:5:831,   13.74,    0.11,    0.41,    0.03,    1.40,    6.92,    0.08
1298,2:19:6:839,   16.15,    0.73,    1.08,    0.34,    0.07,    7.00,    0.50
1299,2:19:7:845,   15.24,    0.45,    0.66,    0.27,    0.41,    7.06,    0.57
1300,2:19:8:846,   17.92,    1.77,    3.51,    0.57,    0.38,    6.96,    1.02
1301,2:19:9:851,   27.29,    3.48,    4.44,    2.84,    1.48,    3.66,    3.10
1302,2:19:10:859,   24.70,    1.46,    6.42,    1.08,    3.95,    4.39,    1.32
1303,2:19:11:863,   31.40,    2.46,    7.48,    1.46,    4.49,    4.32,    1.84
1304,2:19:12:873,   29.02,    2.37,    7.25,    1.69,    4.39,    7.59,    2.04
1305,2:19:13:879,   22.50,    0.58,    7.78,    0.31,    3.12,    7.43,    0.40
1306,2:19:14:886,   22.50,    0.58,    7.83,    0.31,    0.28,    7.82,    0.39
1307,2:19:15:892,   22.75,    0.76,    7.80,    0.32,    0.29,    7.87,    0.39
1308,2:19:16:893,   22.79,    0.70,    7.78,    0.33,    0.30,    7.89,    0.44
1309,2:19:17:898,   22.63,    0.63,    7.80,    0.36,    0.34,    7.81,    0.38
1310,2:19:18:905,   22.66,    0.59,    7.79,    0.33,    0.37,    7.82,    0.40
1311,2:19:19:909,   23.09,    0.74,    7.87,    0.43,    0.34,    7.87,    0.55
1312,2:19:20:916,   32.87,    3.62,    5.87,    4.06,    0.35,    7.78,    3.15
1313,2:19:21:920,   33.36,    3.67,    5.50,    3.92,    3.60,    5.45,    3.31
1314,2:19:22:927,   21.52,    0.48,    7.55,    0.16,    3.48,    6.09,    0.28
1315,2:19:23:928,   20.94,    0.23,    7.61,    0.05,    0.30,    7.52,    0.07
1316,2:19:24:935,   21.05,    0.28,    7.62,    0.07,    0.13,    7.58,    0.11
1317,2:19:25:935,   22.35,    0.70,    7.64,    0.32,    0.15,    7.70,    0.45
1318,2:19:26:939,   21.78,    0.39,    7.65,    0.09,    0.28,    7.65,    0.19
1319,2:19:27:944,   21.20,    0.29,    7.65,    0.07,    0.44,    7.67,    0.13
1320,2:19:28:950,   25.02,    0.94,    7.64,    0.05,    0.21,    7.68,    0.26
1321,2:19:29:951,   26.06,    1.23,    7.43,    0.09,    2.65,    7.69,    0.25
1322,2:19:30:958,   22.66,    0.94,    7.49,    0.33,    3.73,    7.44,    0.47
1323,2:19:31:960,   22.44,    0.76,    7.60,    0.36,    0.43,    7.69,    0.47
1324,2:19:32:963,   19.27,    0.37,    5.08,    0.16,    0.45,    7.64,    0.25
1325,2:19:33:973,   21.42,    0.25,    7.75,    0.05,    0.30,    7.90,    0.09
1326,2:19:34:980,   21.27,    0.28,    7.76,    0.04,    0.15,    7.80,    0.10
1327,2:19:35:986,   22.42,    0.70,    7.77,    0.30,    0.12,    7.77,    0.33
1328,2:19:36:989,   21.79,    0.41,    7.74,    0.14,    0.23,    7.82,    0.23
1329,2:19:37:995,   21.53,    0.27,    7.77,    0.07,    0.22,    7.70,    0.13
1330,2:19:39:002,   21.67,    0.30,    7.80,    0.08,    0.19,    7.77,    0.14
1331,2:19:40:005,   26.54,    2.23,    7.82,    0.75,    0.13,    7.85,    1.27
1332,2:19:41:012,   23.15,    0.99,    7.53,    0.42,    1.13,    7.58,    0.67
1333,2:19:42:014,   23.60,    1.11,    7.67,    0.62,    0.46,    7.68,    0.72
1334,2:19:43:023,   22.85,    0.64,    7.52,    0.25,    0.64,    7.67,    0.44
1335,2:19:44:031,   21.11,    0.23,    7.68,    0.05,    0.81,    7.65,    0.10
1336,2:19:45:040,   21.19,    0.24,    7.70,    0.04,    0.12,    7.72,    0.08
1337,2:19:46:043,   21.76,    0.52,    7.79,    0.07,    0.10,    7.80,    0.14
1338,2:19:47:046,   22.59,    0.64,    7.75,    0.34,    0.15,    7.80,    0.42
1339,2:19:48:054,   21.61,    0.29,    7.81,    0.07,    0.31,    7.75,    0.10
1340,2:19:49:063,   21.45,    0.25,    7.80,    0.05,    0.20,    7.82,    0.09
1341,2:19:50:070,   21.58,    0.33,    7.83,    0.06,    0.11,    7.84,    0.11
1342,2:19:51:077,   25.02,    1.54,    4.39,    0.78,    0.14,    7.83,    1.10
1343,2:19:52:082,   16.88,    0.73,    1.07,    0.46,    3.42,    7.81,    0.57
1344,2:19:53:089,   15.85,    0.23,    0.36,    0.15,    0.48,    8.17,    0.13
1345,2:19:54:097,   14.98,    0.38,    0.50,    0.15,    0.78,    8.36,    0.13
1346,2:19:55:105,   13.72,    0.11,    0.17,    0.03,    0.27,    7.44,    0.05
1347,2:19:56:112,   14.17,    0.12,    0.45,    0.04,    0.12,    7.15,    0.06
1348,2:19:57:122,   15.23,    0.41,    1.15,    0.21,    0.11,    7.20,    0.24
1349,2:19:58:129,    9.10,    0.32,    1.01,    0.09,    0.43,    6.37,    0.26
1350,2:19:59:132,   26.44,    3.02,    3.95,    2.66,    2.37,    1.24,    2.87
1351,2:20:0:139,   29.86,    1.71,    7.64,    1.34,    4.36,    3.88,    1.52
1352,2:20:1:148,   29.77,    1.52,    7.91,    1.00,    4.51,    7.29,    1.18
1353,2:20:2:148,   26.08,    1.40,    7.67,    1.11,    4.54,    8.05,    1.27
1354,2:20:3:152,   22.92,    0.62,    8.01,    0.32,    2.21,    7.64,    0.42
1355,2:20:4:153,   22.88,    0.59,    8.08,    0.33,    0.36,    8.03,    0.43
1356,2:20:5:157,   22.96,    0.59,    8.05,    0.32,    0.28,    8.01,    0.38
1357,2:20:6:165,   19.49,    0.69,    8.82,    0.35,    0.30,    8.03,    0.44
1358,2:20:7:166,   20.86,    0.54,    8.74,    0.25,    0.60,    3.22,    0.36
1359,2:20:8:174,   23.07,    0.63,    7.98,    0.32,    0.26,    5.23,    0.40
1360,2:20:9:174,   25.98,    1.59,    7.95,    0.77,    0.34,    8.12,    1.04
1361,2:20:10:175,   24.94,    1.40,    7.19,    0.73,    1.25,    7.97,    0.98
1362,2:20:11:184,   24.03,    1.05,    7.87,    0.50,    1.39,    7.79,    0.58
1363,2:20:12:185,   17.97,    0.32,    3.88,    0.14,    0.77,    7.90,    0.21
1364,2:20:13:193,   14.63,    0.12,    0.30,    0.05,    0.26,    8.22,    0.05
1365,2:20:14:193,   14.53,    0.14,    0.32,    0.06,    0.23,    8.84,    0.08
1366,2:20:15:203,   15.53,    0.37,    0.53,    0.22,    0.12,    8.80,    0.29
1367,2:20:16:205,   22.28,    0.42,    7.41,    0.08,    0.22,    9.02,    0.13
1368,2:20:17:206,   22.65,    0.35,    8.16,    0.07,    0.14,    8.37,    0.15
1369,2:20:18:213,   22.56,    0.30,    8.16,    0.07,    0.15,    8.12,    0.11
1370,2:20:19:221,   22.39,    0.28,    8.12,    0.06,    0.18,    8.12,    0.09
1371,2:20:20:227,   23.00,    0.57,    7.86,    0.31,    0.14,    8.13,    0.38
1372,2:20:21:234,   23.81,    0.91,    8.06,    0.36,    0.29,    8.11,    0.50
1373,2:20:22:240,   22.56,    0.42,    8.05,    0.14,    0.42,    8.10,    0.25
1374,2:20:23:245,   22.32,    0.42,    7.91,    0.09,    0.22,    8.06,    0.21
1375,2:20:24:250,   21.97,    0.27,    7.99,    0.05,    0.20,    8.06,    0.09
1376,2:20:25:258,   21.82,    0.54,    6.85,    0.30,    0.12,    8.03,    0.38
1377,2:20:26:259,   19.59,    0.21,    5.16,    0.05,    0.30,    8.22,    0.28
1378,2:20:27:264,   22.37,    0.32,    8.12,    0.10,    0.11,    8.33,    0.15
1379,2:20:28:273,   22.29,    0.32,    8.09,    0.08,    0.22,    8.07,    0.11
1380,2:20:29:280,   22.10,    0.37,    8.07,    0.06,    0.19,    8.11,    0.12
1381,2:20:30:285,   23.12,    0.58,    8.09,    0.30,    0.15,    8.08,    0.39
1382,2:20:31:289,   23.58,    1.00,    7.91,    0.33,    0.29,    8.11,    0.50
1383,2:20:32:295,   22.33,    0.46,    8.04,    0.13,    0.42,    8.07,    0.18
1384,2:20:33:295,   22.30,    0.34,    8.01,    0.08,    0.22,    8.11,    0.15
1385,2:20:34:304,   22.13,    0.29,    8.07,    0.05,    0.22,    8.00,    0.09
1386,2:20:35:310,   23.04,    0.57,    8.08,    0.32,    0.13,    8.10,    0.37
1387,2:20:36:315,   22.31,    0.50,    8.04,    0.08,    0.27,    8.08,    0.15
1388,2:20:37:318,   22.02,    0.30,    8.05,    0.08,    0.19,    8.05,    0.10
1389,2:20:38:320,   22.20,    0.36,    8.04,    0.09,    0.13,    8.03,    0.14
1390,2:20:39:324,   21.88,    0.26,    8.04,    0.05,    0.22,    8.03,    0.08
1391,2:20:40:331,   23.02,    0.63,    8.03,    0.32,    0.14,    8.01,    0.39
1392,2:20:41:334,   22.21,    0.99,    8.21,    0.33,    0.33,    8.06,    0.53
1393,2:20:42:343,   16.59,    0.24,    9.41,    0.10,    0.43,    6.38,    0.12
1394,2:20:43:353,   16.94,    0.31,    8.30,    0.09,    0.23,    0.39,    0.08
1395,2:20:44:359,   15.08,    0.12,    7.91,    0.04,    1.12,    0.58,    0.06
1396,2:20:45:359,   15.25,    0.24,    4.60,    0.14,    0.11,    0.22,    0.18
1397,2:20:46:369,   14.32,    0.16,    0.53,    0.06,    0.18,    3.54,    0.08
1398,2:20:47:377,    4.19,    0.50,    0.50,    0.10,    0.14,    7.12,    0.14
1399,2:20:48:383,   21.30,    2.28,    3.12,    1.84,    0.30,    0.96,    2.00
1400,2:20:49:386,   29.81,    1.60,    7.75,    1.14,    3.34,    4.08,    1.35
1401,2:20:50:390,   29.80,    1.83,    8.10,    1.33,    4.55,    7.63,    1.51
1402,2:20:51:393,   26.70,    1.61,    7.61,    1.06,    4.60,    6.84,    1.25
1403,2:20:52:399,   23.29,    0.59,    8.10,    0.29,    2.19,    7.85,    0.42
1404,2:20:53:404,   23.59,    0.64,    8.08,    0.35,    0.28,    8.11,    0.43
1405,2:20:54:409,   23.19,    0.59,    8.08,    0.33,    0.36,    8.13,    0.42
1406,2:20:55:415,   23.12,    0.57,    8.05,    0.30,    0.27,    8.07,    0.38
1407,2:20:56:421,   23.41,    0.76,    8.04,    0.32,    0.28,    8.09,    0.41
1408,2:20:57:423,   23.35,    0.61,    8.00,    0.35,    0.28,    8.10,    0.43
1409,2:20:58:427,   23.44,    0.71,    7.96,    0.37,    0.34,    8.03,    0.50
1410,2:20:59:427,   20.65,    0.67,    5.15,    0.38,    0.39,    8.04,    0.45
1411,2:21:0:432,   21.54,    0.86,    4.94,    0.39,    0.68,    8.13,    0.51
1412,2:21:1:436,   22.83,    0.64,    7.96,    0.15,    0.94,    8.22,    0.25
1413,2:21:2:439,   22.54,    0.50,    8.03,    0.09,    0.31,    8.01,    0.23
1414,2:21:3:444,   22.28,    0.35,    7.96,    0.09,    0.17,    7.93,    0.13
1415,2:21:4:449,   23.09,    0.65,    7.97,    0.32,    0.23,    7.99,    0.41
1416,2:21:5:452,   22.18,    0.32,    7.97,    0.08,    0.28,    8.01,    0.11
1417,2:21:6:452,   23.67,    0.82,    7.91,    0.39,    0.14,    8.04,    0.57
1418,2:21:7:459,   22.23,    0.25,    7.90,    0.20,    0.43,    7.89,    0.12
1419,2:21:8:467,   22.14,    0.27,    7.92,    0.06,    0.14,    7.99,    0.12
1420,2:21:9:473,   22.96,    0.60,    7.91,    0.33,    0.17,    8.02,    0.40
1421,2:21:10:477,   23.14,    0.67,    7.88,    0.33,    0.29,    7.99,    0.41
1422,2:21:11:478,   22.49,    0.58,    7.86,    0.14,    0.41,    8.01,    0.20
1423,2:21:12:482,   22.25,    0.37,    7.96,    0.06,    0.20,    7.90,    0.24
1424,2:21:13:488,   22.05,    0.31,    7.91,    0.07,    0.15,    7.82,    0.12
1425,2:21:14:495,   22.94,    0.66,    7.82,    0.32,    0.19,    7.89,    0.46
1426,2:21:15:500,   21.97,    0.25,    7.97,    0.06,    0.27,    7.91,    0.10
1427,2:21:16:508,   22.42,    0.48,    7.97,    0.05,    0.12,    7.92,    0.12
1428,2:21:17:512,   22.21,    0.36,    7.99,    0.07,    0.14,    7.98,    0.12
1429,2:21:18:514,   22.25,    0.36,    7.98,    0.09,    0.15,    8.01,    0.14
1430,2:21:19:520,   23.16,    0.63,    7.94,    0.32,    0.24,    7.96,    0.42
1431,2:21:20:521,   23.11,    0.74,    7.84,    0.33,    0.30,    8.02,    0.45
1432,2:21:21:529,   22.54,    0.58,    7.85,    0.13,    0.41,    7.89,    0.25
1433,2:21:22:533,   22.07,    0.30,    7.88,    0.06,    0.23,    7.96,    0.14
1434,2:21:23:541,   22.04,    0.35,    7.76,    0.06,    0.13,    7.94,    0.16
1435,2:21:24:545,   23.15,    0.57,    7.91,    0.34,    0.18,    7.98,    0.42
1436,2:21:25:552,   21.84,    0.23,    7.86,    0.05,    0.33,    7.96,    0.10
1437,2:21:26:558,   22.05,    0.45,    7.88,    0.05,    0.10,    7.95,    0.11
1438,2:21:27:563,   22.39,    0.42,    7.93,    0.08,    0.12,    7.95,    0.20
1439,2:21:28:570,   22.02,    0.30,    7.92,    0.07,    0.21,    7.82,    0.11
1440,2:21:29:579,   21.80,    0.51,    7.17,    0.27,    0.16,    7.95,    0.34
1441,2:21:30:583,   21.07,    0.63,    5.87,    0.25,    0.26,    8.07,    0.36
1442,2:21:31:592,   17.97,    0.30,    8.94,    0.12,    0.39,    8.08,    0.15
1443,2:21:32:600,   15.79,    0.14,    9.65,    0.04,    0.19,    2.96,    0.06
1444,2:21:33:610,   23.26,    0.39,    8.18,    0.11,    0.13,    0.33,    0.19
1445,2:21:34:613,   23.28,    0.62,    8.08,    0.34,    0.74,    7.92,    0.41
1446,2:21:35:620,   21.93,    0.26,    7.98,    0.04,    0.32,    8.08,    0.08
1447,2:21:36:623,   20.87,    0.47,    6.22,    0.14,    0.11,    8.05,    0.21
1448,2:21:37:629,   15.04,    0.13,    0.26,    0.04,    0.20,    8.06,    0.06
1449,2:21:38:637,   14.56,    0.20,    0.37,    0.04,    0.15,    8.54,    0.08
1450,2:21:39:645,   14.56,    0.24,    0.36,    0.13,    0.21,    7.64,    0.18
1451,2:21:40:645,   15.96,    0.46,    1.86,    0.30,    0.16,    7.37,    0.31
1452,2:21:41:653,   14.61,    0.18,    0.47,    0.09,    0.42,    6.28,    0.12
1453,2:21:42:658,   10.62,    0.35,    1.62,    0.09,    0.21,    7.39,    0.16
1454,2:21:43:662,    7.36,    0.70,    0.94,    0.38,    0.19,    3.76,    0.46
1455,2:21:44:670,   24.55,    3.03,    3.81,    2.37,    0.91,    1.09,    2.73
1456,2:21:45:673,   23.91,    2.06,    2.84,    1.59,    3.93,    3.93,    1.86
1457,2:21:46:676,    9.25,    0.61,    0.77,    0.45,    4.48,    5.33,    0.56
1458,2:21:47:680,   24.55,    2.70,    3.50,    2.17,    2.37,    1.15,    2.33
1459,2:21:48:688,   14.60,    0.82,    2.12,    0.64,    4.16,    4.56,    0.83
1460,2:21:49:692,   17.75,    1.99,    2.51,    1.57,    3.30,    2.48,    1.74
1461,2:21:50:693,   24.68,    3.06,    3.99,    2.35,    3.23,    2.49,    2.64
1462,2:21:51:695,   15.90,    1.21,    2.17,    0.93,    4.02,    4.11,    1.13
1463,2:21:52:697,   16.84,    1.87,    2.37,    1.48,    3.21,    2.57,    1.73
1464,2:21:53:701,   22.57,    1.73,    4.90,    1.29,    3.16,    2.42,    1.53
1465,2:21:54:702,   23.08,    1.33,    2.08,    0.93,    4.26,    2.94,    1.15
